date,T (degC)
1/7/20 20:20,4.04
1/7/20 20:30,3.82
1/7/20 20:40,3.59
1/7/20 20:50,3.3
1/7/20 21:00,3.11
1/7/20 21:10,3.06
1/7/20 21:20,3.06
1/7/20 21:30,3.06
1/7/20 21:40,2.86
1/7/20 21:50,2.54
1/7/20 22:00,2.17
1/7/20 22:10,2.03
1/7/20 22:20,1.74
1/7/20 22:30,1.66
1/7/20 22:40,1.63
1/7/20 22:50,1.68
1/7/20 23:00,1.71
1/7/20 23:10,1.47
1/7/20 23:20,1.48
1/7/20 23:30,1.79
1/7/20 23:40,1.84
1/7/20 23:50,1.74
1/8/20 0:00,1.58
1/8/20 0:10,1.36
1/8/20 0:20,1.28
1/8/20 0:30,1.23
1/8/20 0:40,1.05
1/8/20 0:50,1.3
1/8/20 1:00,1.6
1/8/20 1:10,1.99
1/8/20 1:20,2.05
1/8/20 1:30,2.05
1/8/20 1:40,2.23
1/8/20 1:50,2.43
1/8/20 2:00,2.69
1/8/20 2:10,3.1
1/8/20 2:20,3.36
1/8/20 2:30,3.63
1/8/20 2:40,3.7
1/8/20 2:50,3.68
1/8/20 3:00,3.57
1/8/20 3:10,3.73
1/8/20 3:20,4.02
1/8/20 3:30,4.36
1/8/20 3:40,4.12
1/8/20 3:50,4.13
1/8/20 4:00,4.36
1/8/20 4:10,4.68
1/8/20 4:20,4.6
1/8/20 4:30,4.32
1/8/20 4:40,4.09
1/8/20 4:50,4
1/8/20 5:00,4.12
1/8/20 5:10,4.47
1/8/20 5:20,4.61
1/8/20 5:30,4.79
1/8/20 5:40,5.02
1/8/20 5:50,5.16
1/8/20 6:00,5.4
1/8/20 6:10,5.52
1/8/20 6:20,5.63
1/8/20 6:30,5.66
1/8/20 6:40,5.61
1/8/20 6:50,5.33
1/8/20 7:00,5.12
1/8/20 7:10,5.12
1/8/20 7:20,5.14
1/8/20 7:30,5.09
1/8/20 7:40,5.22
1/8/20 7:50,5.26
1/8/20 8:00,5.27
1/8/20 8:10,5.31
1/8/20 8:20,5.32
1/8/20 8:30,5.26
1/8/20 8:40,5.24
1/8/20 8:50,5.5
1/8/20 9:00,5.49
1/8/20 9:10,4.9
1/8/20 9:20,4.37
1/8/20 9:30,4.17
1/8/20 9:40,4.13
1/8/20 9:50,4.15
1/8/20 10:00,4.27
1/8/20 10:10,4.39
1/8/20 10:20,4.33
1/8/20 10:30,4.17
1/8/20 10:40,4.08
1/8/20 10:50,4.12
1/8/20 11:00,4.12
1/8/20 11:10,4.14
1/8/20 11:20,4.24
1/8/20 11:30,4.11
1/8/20 11:40,4.2
1/8/20 11:50,4.2
1/8/20 12:00,4.22
1/8/20 12:10,4.33
1/8/20 12:20,4.49
1/8/20 12:30,4.5
1/8/20 12:40,4.48
1/8/20 12:50,4.42
1/8/20 13:00,4.44
1/8/20 13:10,4.59
1/8/20 13:20,4.7
1/8/20 13:30,4.78
1/8/20 13:40,4.88
1/8/20 13:50,5.07
1/8/20 14:00,5.15
1/8/20 14:10,5.28
1/8/20 14:20,5.44
1/8/20 14:30,5.51
1/8/20 14:40,5.57
1/8/20 14:50,5.7
1/8/20 15:00,5.92
1/8/20 15:10,6.18
1/8/20 15:20,6.43
1/8/20 15:30,6.48
1/8/20 15:40,6.43
1/8/20 15:50,6.34
1/8/20 16:00,6.16
1/8/20 16:10,6.22
1/8/20 16:20,6.07
1/8/20 16:30,6.06
1/8/20 16:40,6.05
1/8/20 16:50,6.01
1/8/20 17:00,6.03
1/8/20 17:10,6.01
1/8/20 17:20,6.01
1/8/20 17:30,5.98
1/8/20 17:40,5.95
1/8/20 17:50,5.86
1/8/20 18:00,5.91
1/8/20 18:10,5.88
1/8/20 18:20,5.83
1/8/20 18:30,5.88
1/8/20 18:40,5.79
1/8/20 18:50,5.76
1/8/20 19:00,5.96
1/8/20 19:10,5.99
1/8/20 19:20,6.03
1/8/20 19:30,6
1/8/20 19:40,5.97
1/8/20 19:50,6.03
1/8/20 20:00,5.93
1/8/20 20:10,5.94
1/8/20 20:20,5.92
1/8/20 20:30,5.76
1/8/20 20:40,5.77
1/8/20 20:50,5.83
1/8/20 21:00,5.8
1/8/20 21:10,5.81
1/8/20 21:20,5.79
1/8/20 21:30,5.8
1/8/20 21:40,5.78
1/8/20 21:50,5.68
1/8/20 22:00,5.6
1/8/20 22:10,5.61
1/8/20 22:20,5.6
1/8/20 22:30,5.54
1/8/20 22:40,5.54
1/8/20 22:50,5.47
1/8/20 23:00,5.47
1/8/20 23:10,5.45
1/8/20 23:20,5.37
1/8/20 23:30,5.29
1/8/20 23:40,5.27
1/8/20 23:50,5.27
1/9/20 0:00,5.27
1/9/20 0:10,5.21
1/9/20 0:20,5.19
1/9/20 0:30,5.13
1/9/20 0:40,5.07
1/9/20 0:50,5.07
1/9/20 1:00,5.01
1/9/20 1:10,5.07
1/9/20 1:20,5.07
1/9/20 1:30,5.08
1/9/20 1:40,5.12
1/9/20 1:50,5.11
1/9/20 2:00,5.07
1/9/20 2:10,5.13
1/9/20 2:20,5.14
1/9/20 2:30,5.14
1/9/20 2:40,5.19
1/9/20 2:50,5.2
1/9/20 3:00,5.2
1/9/20 3:10,5.22
1/9/20 3:20,5.3
1/9/20 3:30,5.28
1/9/20 3:40,5.27
1/9/20 3:50,5.28
1/9/20 4:00,5.21
1/9/20 4:10,5.25
1/9/20 4:20,5.25
1/9/20 4:30,5.22
1/9/20 4:40,5.27
1/9/20 4:50,5.23
1/9/20 5:00,5.22
1/9/20 5:10,5.21
1/9/20 5:20,5.25
1/9/20 5:30,5.27
1/9/20 5:40,5.36
1/9/20 5:50,5.45
1/9/20 6:00,5.47
1/9/20 6:10,5.49
1/9/20 6:20,5.47
1/9/20 6:30,5.51
1/9/20 6:40,5.62
1/9/20 6:50,5.62
1/9/20 7:00,5.56
1/9/20 7:10,5.55
1/9/20 7:20,5.44
1/9/20 7:30,5.46
1/9/20 7:40,5.54
1/9/20 7:50,5.57
1/9/20 8:00,5.63
1/9/20 8:10,5.59
1/9/20 8:20,5.57
1/9/20 8:30,5.75
1/9/20 8:40,5.85
1/9/20 8:50,5.85
1/9/20 9:00,5.71
1/9/20 9:10,5.84
1/9/20 9:20,6.01
1/9/20 9:30,6.16
1/9/20 9:40,6.21
1/9/20 9:50,6.25
1/9/20 10:00,6.48
1/9/20 10:10,6.62
1/9/20 10:20,6.74
1/9/20 10:30,6.69
1/9/20 10:40,6.72
1/9/20 10:50,6.8
1/9/20 11:00,6.85
1/9/20 11:10,6.88
1/9/20 11:20,6.94
1/9/20 11:30,7.02
1/9/20 11:40,7.15
1/9/20 11:50,7.3
1/9/20 12:00,7.42
1/9/20 12:10,7.48
1/9/20 12:20,7.6
1/9/20 12:30,7.71
1/9/20 12:40,7.74
1/9/20 12:50,7.8
1/9/20 13:00,7.86
1/9/20 13:10,7.85
1/9/20 13:20,7.96
1/9/20 13:30,8.14
1/9/20 13:40,8.37
1/9/20 13:50,8.89
1/9/20 14:00,9.57
1/9/20 14:10,9.89
1/9/20 14:20,10.07
1/9/20 14:30,10.17
1/9/20 14:40,10.23
1/9/20 14:50,10.27
1/9/20 15:00,10.28
1/9/20 15:10,10.18
1/9/20 15:20,10.25
1/9/20 15:30,10.23
1/9/20 15:40,10.21
1/9/20 15:50,10.22
1/9/20 16:00,10.25
1/9/20 16:10,10.21
1/9/20 16:20,10.14
1/9/20 16:30,10.09
1/9/20 16:40,10.08
1/9/20 16:50,10.06
1/9/20 17:00,10.06
1/9/20 17:10,10.01
1/9/20 17:20,9.82
1/9/20 17:30,9.77
1/9/20 17:40,9.72
1/9/20 17:50,9.68
1/9/20 18:00,9.68
1/9/20 18:10,9.66
1/9/20 18:20,9.72
1/9/20 18:30,9.73
1/9/20 18:40,9.74
1/9/20 18:50,9.72
1/9/20 19:00,9.68
1/9/20 19:10,9.67
1/9/20 19:20,9.65
1/9/20 19:30,9.56
1/9/20 19:40,9.45
1/9/20 19:50,9.4
1/9/20 20:00,9.32
1/9/20 20:10,9.24
1/9/20 20:20,9.27
1/9/20 20:30,9.28
1/9/20 20:40,9.34
1/9/20 20:50,9.34
1/9/20 21:00,9.33
1/9/20 21:10,9.26
1/9/20 21:20,9.37
1/9/20 21:30,9.57
1/9/20 21:40,9.76
1/9/20 21:50,9.94
1/9/20 22:00,10.04
1/9/20 22:10,10.1
1/9/20 22:20,9.94
1/9/20 22:30,9.7
1/9/20 22:40,9.59
1/9/20 22:50,9.66
1/9/20 23:00,9.76
1/9/20 23:10,9.86
1/9/20 23:20,9.97
1/9/20 23:30,10.03
1/9/20 23:40,10.04
1/9/20 23:50,10.01
1/10/20 0:00,10.03
1/10/20 0:10,10.08
1/10/20 0:20,10.02
1/10/20 0:30,10.03
1/10/20 0:40,9.99
1/10/20 0:50,10.03
1/10/20 1:00,9.86
1/10/20 1:10,9.94
1/10/20 1:20,10.02
1/10/20 1:30,9.94
1/10/20 1:40,9.57
1/10/20 1:50,9.41
1/10/20 2:00,9.35
1/10/20 2:10,9.47
1/10/20 2:20,9.45
1/10/20 2:30,9.67
1/10/20 2:40,10.14
1/10/20 2:50,10.32
1/10/20 3:00,10.39
1/10/20 3:10,10.3
1/10/20 3:20,10.17
1/10/20 3:30,10.12
1/10/20 3:40,10.19
1/10/20 3:50,10.22
1/10/20 4:00,10.21
1/10/20 4:10,10.14
1/10/20 4:20,9.87
1/10/20 4:30,9.69
1/10/20 4:40,9.46
1/10/20 4:50,9.27
1/10/20 5:00,9.09
1/10/20 5:10,8.95
1/10/20 5:20,8.98
1/10/20 5:30,8.97
1/10/20 5:40,8.84
1/10/20 5:50,8.78
1/10/20 6:00,8.75
1/10/20 6:10,8.82
1/10/20 6:20,8.87
1/10/20 6:30,8.84
1/10/20 6:40,8.9
1/10/20 6:50,8.93
1/10/20 7:00,8.88
1/10/20 7:10,8.88
1/10/20 7:20,8.88
1/10/20 7:30,8.84
1/10/20 7:40,8.75
1/10/20 7:50,8.74
1/10/20 8:00,8.75
1/10/20 8:10,8.91
1/10/20 8:20,8.89
1/10/20 8:30,8.83
1/10/20 8:40,8.79
1/10/20 8:50,8.76
1/10/20 9:00,8.73
1/10/20 9:10,8.62
1/10/20 9:20,8.72
1/10/20 9:30,8.76
1/10/20 9:40,8.82
1/10/20 9:50,8.87
1/10/20 10:00,8.88
1/10/20 10:10,8.94
1/10/20 10:20,9.03
1/10/20 10:30,9.14
1/10/20 10:40,9.19
1/10/20 10:50,9.27
1/10/20 11:00,9.27
1/10/20 11:10,9.21
1/10/20 11:20,9.23
1/10/20 11:30,9.27
1/10/20 11:40,9.21
1/10/20 11:50,9.15
1/10/20 12:00,9.08
1/10/20 12:10,9.01
1/10/20 12:20,8.9
1/10/20 12:30,8.88
1/10/20 12:40,8.93
1/10/20 12:50,8.94
1/10/20 13:00,8.94
1/10/20 13:10,9
1/10/20 13:20,9.01
1/10/20 13:30,8.98
1/10/20 13:40,8.99
1/10/20 13:50,9.01
1/10/20 14:00,9.07
1/10/20 14:10,9.1
1/10/20 14:20,9.08
1/10/20 14:30,9.08
1/10/20 14:40,9.11
1/10/20 14:50,9.14
1/10/20 15:00,9.14
1/10/20 15:10,9.13
1/10/20 15:20,9.08
1/10/20 15:30,9.07
1/10/20 15:40,9.02
1/10/20 15:50,8.98
1/10/20 16:00,8.9
1/10/20 16:10,8.88
1/10/20 16:20,8.82
1/10/20 16:30,8.71
1/10/20 16:40,8.67
1/10/20 16:50,8.67
1/10/20 17:00,8.64
1/10/20 17:10,8.58
1/10/20 17:20,8.37
1/10/20 17:30,7.67
1/10/20 17:40,7.23
1/10/20 17:50,6.96
1/10/20 18:00,6.86
1/10/20 18:10,6.78
1/10/20 18:20,6.67
1/10/20 18:30,6.62
1/10/20 18:40,6.63
1/10/20 18:50,6.73
1/10/20 19:00,6.72
1/10/20 19:10,6.73
1/10/20 19:20,6.83
1/10/20 19:30,6.85
1/10/20 19:40,6.82
1/10/20 19:50,6.83
1/10/20 20:00,6.81
1/10/20 20:10,6.78
1/10/20 20:20,6.71
1/10/20 20:30,6.72
1/10/20 20:40,6.7
1/10/20 20:50,6.28
1/10/20 21:00,6
1/10/20 21:10,5.78
1/10/20 21:20,5.53
1/10/20 21:30,5.37
1/10/20 21:40,5.23
1/10/20 21:50,5.12
1/10/20 22:00,5.02
1/10/20 22:10,5
1/10/20 22:20,5.02
1/10/20 22:30,5.02
1/10/20 22:40,5.09
1/10/20 22:50,5.06
1/10/20 23:00,4.72
1/10/20 23:10,4.38
1/10/20 23:20,4.33
1/10/20 23:30,4.25
1/10/20 23:40,4.13
1/10/20 23:50,4.09
1/11/20 0:00,4.15
1/11/20 0:10,4.14
1/11/20 0:20,4.25
1/11/20 0:30,4.42
1/11/20 0:40,4.48
1/11/20 0:50,4.43
1/11/20 1:00,4.36
1/11/20 1:10,4.33
1/11/20 1:20,4.27
1/11/20 1:30,4.27
1/11/20 1:40,4.3
1/11/20 1:50,4.3
1/11/20 2:00,4.25
1/11/20 2:10,4.21
1/11/20 2:20,4.24
1/11/20 2:30,4.17
1/11/20 2:40,4.08
1/11/20 2:50,3.87
1/11/20 3:00,3.58
1/11/20 3:10,3.49
1/11/20 3:20,3.42
1/11/20 3:30,3.39
1/11/20 3:40,3.34
1/11/20 3:50,3.38
1/11/20 4:00,3.28
1/11/20 4:10,3.2
1/11/20 4:20,3.14
1/11/20 4:30,3.12
1/11/20 4:40,3.13
1/11/20 4:50,3.2
1/11/20 5:00,3.3
1/11/20 5:10,3.33
1/11/20 5:20,3.38
1/11/20 5:30,3.51
1/11/20 5:40,3.64
1/11/20 5:50,3.74
1/11/20 6:00,3.74
1/11/20 6:10,3.76
1/11/20 6:20,3.74
1/11/20 6:30,3.8
1/11/20 6:40,3.79
1/11/20 6:50,3.79
1/11/20 7:00,3.74
1/11/20 7:10,3.74
1/11/20 7:20,3.72
1/11/20 7:30,3.68
1/11/20 7:40,3.6
1/11/20 7:50,3.47
1/11/20 8:00,3.3
1/11/20 8:10,3.16
1/11/20 8:20,3.08
1/11/20 8:30,3.07
1/11/20 8:40,3.16
1/11/20 8:50,3.26
1/11/20 9:00,3.41
1/11/20 9:10,3.53
1/11/20 9:20,3.65
1/11/20 9:30,3.71
1/11/20 9:40,3.7
1/11/20 9:50,3.68
1/11/20 10:00,3.83
1/11/20 10:10,3.92
1/11/20 10:20,4
1/11/20 10:30,3.99
1/11/20 10:40,4.03
1/11/20 10:50,4.34
1/11/20 11:00,4.54
1/11/20 11:10,4.86
1/11/20 11:20,4.83
1/11/20 11:30,4.88
1/11/20 11:40,5.01
1/11/20 11:50,5
1/11/20 12:00,5.08
1/11/20 12:10,4.91
1/11/20 12:20,4.74
1/11/20 12:30,5.04
1/11/20 12:40,5.5
1/11/20 12:50,5.06
1/11/20 13:00,5.3
1/11/20 13:10,5.69
1/11/20 13:20,5.46
1/11/20 13:30,5.68
1/11/20 13:40,5.83
1/11/20 13:50,5.59
1/11/20 14:00,5.48
1/11/20 14:10,5.42
1/11/20 14:20,5.41
1/11/20 14:30,5.38
1/11/20 14:40,5.37
1/11/20 14:50,5.38
1/11/20 15:00,5.48
1/11/20 15:10,5.59
1/11/20 15:20,5.47
1/11/20 15:30,5.35
1/11/20 15:40,5.16
1/11/20 15:50,4.89
1/11/20 16:00,4.59
1/11/20 16:10,4.33
1/11/20 16:20,4.06
1/11/20 16:30,3.93
1/11/20 16:40,3.79
1/11/20 16:50,3.58
1/11/20 17:00,3.34
1/11/20 17:10,3.18
1/11/20 17:20,2.92
1/11/20 17:30,2.69
1/11/20 17:40,2.64
1/11/20 17:50,2.45
1/11/20 18:00,2.33
1/11/20 18:10,2.3
1/11/20 18:20,2.17
1/11/20 18:30,1.96
1/11/20 18:40,1.94
1/11/20 18:50,1.81
1/11/20 19:00,1.85
1/11/20 19:10,1.88
1/11/20 19:20,1.67
1/11/20 19:30,1.51
1/11/20 19:40,1.47
1/11/20 19:50,1.45
1/11/20 20:00,1.48
1/11/20 20:10,1.53
1/11/20 20:20,1.5
1/11/20 20:30,1.4
1/11/20 20:40,1.34
1/11/20 20:50,1.29
1/11/20 21:00,1.28
1/11/20 21:10,1.35
1/11/20 21:20,1.34
1/11/20 21:30,1.16
1/11/20 21:40,0.87
1/11/20 21:50,0.72
1/11/20 22:00,0.65
1/11/20 22:10,0.6
1/11/20 22:20,0.6
1/11/20 22:30,0.6
1/11/20 22:40,0.6
1/11/20 22:50,0.48
1/11/20 23:00,0.5
1/11/20 23:10,0.39
1/11/20 23:20,0.32
1/11/20 23:30,0.27
1/11/20 23:40,0.09
1/11/20 23:50,-0.13
1/12/20 0:00,-0.24
1/12/20 0:10,-0.09
1/12/20 0:20,0.15
1/12/20 0:30,0.11
1/12/20 0:40,0.08
1/12/20 0:50,0.07
1/12/20 1:00,0.02
1/12/20 1:10,0.08
1/12/20 1:20,0.04
1/12/20 1:30,0.14
1/12/20 1:40,0.35
1/12/20 1:50,0.56
1/12/20 2:00,0.67
1/12/20 2:10,0.66
1/12/20 2:20,0.53
1/12/20 2:30,0.51
1/12/20 2:40,0.46
1/12/20 2:50,0.41
1/12/20 3:00,0.23
1/12/20 3:10,0.05
1/12/20 3:20,0.01
1/12/20 3:30,-0.04
1/12/20 3:40,-0.04
1/12/20 3:50,0.02
1/12/20 4:00,0.11
1/12/20 4:10,-0.13
1/12/20 4:20,0.07
1/12/20 4:30,0.27
1/12/20 4:40,0.3
1/12/20 4:50,0.31
1/12/20 5:00,0.46
1/12/20 5:10,0.45
1/12/20 5:20,0.44
1/12/20 5:30,0.37
1/12/20 5:40,0.28
1/12/20 5:50,0.24
1/12/20 6:00,0.26
1/12/20 6:10,0.39
1/12/20 6:20,0.43
1/12/20 6:30,0.42
1/12/20 6:40,0.45
1/12/20 6:50,0.46
1/12/20 7:00,0.62
1/12/20 7:10,0.58
1/12/20 7:20,0.46
1/12/20 7:30,0.53
1/12/20 7:40,0.65
1/12/20 7:50,0.58
1/12/20 8:00,0.45
1/12/20 8:10,0.28
1/12/20 8:20,0.25
1/12/20 8:30,0.19
1/12/20 8:40,0.23
1/12/20 8:50,0.51
1/12/20 9:00,0.89
1/12/20 9:10,1
1/12/20 9:20,1.08
1/12/20 9:30,1.42
1/12/20 9:40,1.79
1/12/20 9:50,1.94
1/12/20 10:00,1.94
1/12/20 10:10,2.03
1/12/20 10:20,2.39
1/12/20 10:30,2.71
1/12/20 10:40,2.95
1/12/20 10:50,3.32
1/12/20 11:00,3.64
1/12/20 11:10,3.95
1/12/20 11:20,4.31
1/12/20 11:30,4.51
1/12/20 11:40,4.48
1/12/20 11:50,4.82
1/12/20 12:00,5.29
1/12/20 12:10,5.47
1/12/20 12:20,5.53
1/12/20 12:30,5.66
1/12/20 12:40,5.08
1/12/20 12:50,4.67
1/12/20 13:00,4.5
1/12/20 13:10,4.33
1/12/20 13:20,4.29
1/12/20 13:30,4.19
1/12/20 13:40,4.13
1/12/20 13:50,4.13
1/12/20 14:00,3.96
1/12/20 14:10,3.77
1/12/20 14:20,3.67
1/12/20 14:30,3.65
1/12/20 14:40,3.6
1/12/20 14:50,3.42
1/12/20 15:00,3.33
1/12/20 15:10,3.21
1/12/20 15:20,3.25
1/12/20 15:30,3.6
1/12/20 15:40,3.53
1/12/20 15:50,3.21
1/12/20 16:00,2.93
1/12/20 16:10,2.8
1/12/20 16:20,2.72
1/12/20 16:30,2.59
1/12/20 16:40,2.46
1/12/20 16:50,2.44
1/12/20 17:00,2.49
1/12/20 17:10,2.62
1/12/20 17:20,2.6
1/12/20 17:30,2.53
1/12/20 17:40,2.52
1/12/20 17:50,2.67
1/12/20 18:00,2.74
1/12/20 18:10,2.81
1/12/20 18:20,2.94
1/12/20 18:30,3
1/12/20 18:40,3.19
1/12/20 18:50,3.38
1/12/20 19:00,3.39
1/12/20 19:10,3.47
1/12/20 19:20,3.38
1/12/20 19:30,3.22
1/12/20 19:40,3.47
1/12/20 19:50,3.65
1/12/20 20:00,3.86
1/12/20 20:10,3.94
1/12/20 20:20,4
1/12/20 20:30,4.12
1/12/20 20:40,4.21
1/12/20 20:50,4.16
1/12/20 21:00,4.08
1/12/20 21:10,4.03
1/12/20 21:20,3.95
1/12/20 21:30,3.82
1/12/20 21:40,3.8
1/12/20 21:50,3.79
1/12/20 22:00,3.6
1/12/20 22:10,3.54
1/12/20 22:20,3.56
1/12/20 22:30,3.62
1/12/20 22:40,3.5
1/12/20 22:50,3.45
1/12/20 23:00,3.46
1/12/20 23:10,3.38
1/12/20 23:20,3.34
1/12/20 23:30,3.38
1/12/20 23:40,3.25
1/12/20 23:50,3
1/13/20 0:00,2.71
1/13/20 0:10,2.51
1/13/20 0:20,2.41
1/13/20 0:30,2.47
1/13/20 0:40,2.75
1/13/20 0:50,3
1/13/20 1:00,3.09
1/13/20 1:10,3.13
1/13/20 1:20,3.14
1/13/20 1:30,3.21
1/13/20 1:40,3.44
1/13/20 1:50,3.49
1/13/20 2:00,3.25
1/13/20 2:10,3.3
1/13/20 2:20,3.3
1/13/20 2:30,3.18
1/13/20 2:40,3.09
1/13/20 2:50,2.9
1/13/20 3:00,3.15
1/13/20 3:10,3.4
1/13/20 3:20,3.96
1/13/20 3:30,4.35
1/13/20 3:40,4.72
1/13/20 3:50,4.82
1/13/20 4:00,4.31
1/13/20 4:10,3.76
1/13/20 4:20,3.41
1/13/20 4:30,3.34
1/13/20 4:40,3.24
1/13/20 4:50,2.94
1/13/20 5:00,2.89
1/13/20 5:10,3.02
1/13/20 5:20,3.24
1/13/20 5:30,3.45
1/13/20 5:40,3.44
1/13/20 5:50,3.38
1/13/20 6:00,3.35
1/13/20 6:10,3.24
1/13/20 6:20,3.2
1/13/20 6:30,3.2
1/13/20 6:40,3.18
1/13/20 6:50,3.19
1/13/20 7:00,3.06
1/13/20 7:10,3.04
1/13/20 7:20,3.15
1/13/20 7:30,3.32
1/13/20 7:40,3.33
1/13/20 7:50,3.34
1/13/20 8:00,3.35
1/13/20 8:10,3.17
1/13/20 8:20,3.14
1/13/20 8:30,3.2
1/13/20 8:40,3.26
1/13/20 8:50,3.42
1/13/20 9:00,3.95
1/13/20 9:10,4.26
1/13/20 9:20,4.33
1/13/20 9:30,4.27
1/13/20 9:40,4.19
1/13/20 9:50,3.88
1/13/20 10:00,3.86
1/13/20 10:10,3.92
1/13/20 10:20,4.06
1/13/20 10:30,4.15
1/13/20 10:40,4.31
1/13/20 10:50,4.56
1/13/20 11:00,4.82
1/13/20 11:10,4.99
1/13/20 11:20,5
1/13/20 11:30,4.96
1/13/20 11:40,5.03
1/13/20 11:50,5.15
1/13/20 12:00,5.18
1/13/20 12:10,5.24
1/13/20 12:20,5.26
1/13/20 12:30,5.27
1/13/20 12:40,5.28
1/13/20 12:50,5.22
1/13/20 13:00,5.25
1/13/20 13:10,5.24
1/13/20 13:20,5.26
1/13/20 13:30,5.26
1/13/20 13:40,5.39
1/13/20 13:50,5.34
1/13/20 14:00,5.27
1/13/20 14:10,5.33
1/13/20 14:20,5.28
1/13/20 14:30,5.11
1/13/20 14:40,5.02
1/13/20 14:50,4.9
1/13/20 15:00,4.83
1/13/20 15:10,4.72
1/13/20 15:20,4.56
1/13/20 15:30,4.49
1/13/20 15:40,4.41
1/13/20 15:50,4.33
1/13/20 16:00,4.26
1/13/20 16:10,4.21
1/13/20 16:20,4.14
1/13/20 16:30,4.13
1/13/20 16:40,4.13
1/13/20 16:50,4.19
1/13/20 17:00,4.19
1/13/20 17:10,4.27
1/13/20 17:20,4.33
1/13/20 17:30,4.34
1/13/20 17:40,4.43
1/13/20 17:50,4.47
1/13/20 18:00,4.48
1/13/20 18:10,4.54
1/13/20 18:20,4.59
1/13/20 18:30,4.61
1/13/20 18:40,4.69
1/13/20 18:50,4.64
1/13/20 19:00,4.6
1/13/20 19:10,4.6
1/13/20 19:20,4.6
1/13/20 19:30,4.57
1/13/20 19:40,4.46
1/13/20 19:50,4.4
1/13/20 20:00,4.41
1/13/20 20:10,4.46
1/13/20 20:20,4.38
1/13/20 20:30,4.34
1/13/20 20:40,4.27
1/13/20 20:50,4.21
1/13/20 21:00,4.18
1/13/20 21:10,4.05
1/13/20 21:20,4.06
1/13/20 21:30,3.97
1/13/20 21:40,3.82
1/13/20 21:50,3.71
1/13/20 22:00,3.59
1/13/20 22:10,3.57
1/13/20 22:20,3.73
1/13/20 22:30,3.9
1/13/20 22:40,3.98
1/13/20 22:50,4.03
1/13/20 23:00,3.95
1/13/20 23:10,3.78
1/13/20 23:20,3.91
1/13/20 23:30,4.07
1/13/20 23:40,4.07
1/13/20 23:50,4.22
1/14/20 0:00,4.38
1/14/20 0:10,4.47
1/14/20 0:20,4.54
1/14/20 0:30,4.45
1/14/20 0:40,4.29
1/14/20 0:50,4.07
1/14/20 1:00,3.89
1/14/20 1:10,3.89
1/14/20 1:20,3.87
1/14/20 1:30,3.9
1/14/20 1:40,4.12
1/14/20 1:50,4.13
1/14/20 2:00,4.15
1/14/20 2:10,4.21
1/14/20 2:20,4.22
1/14/20 2:30,4.43
1/14/20 2:40,4.65
1/14/20 2:50,4.64
1/14/20 3:00,4.6
1/14/20 3:10,4.92
1/14/20 3:20,4.97
1/14/20 3:30,4.69
1/14/20 3:40,4.49
1/14/20 3:50,4.67
1/14/20 4:00,4.74
1/14/20 4:10,4.47
1/14/20 4:20,4.47
1/14/20 4:30,4.22
1/14/20 4:40,3.98
1/14/20 4:50,3.97
1/14/20 5:00,4.13
1/14/20 5:10,4.02
1/14/20 5:20,4.13
1/14/20 5:30,4.47
1/14/20 5:40,4.67
1/14/20 5:50,4.97
1/14/20 6:00,5.03
1/14/20 6:10,5.22
1/14/20 6:20,5.43
1/14/20 6:30,5.75
1/14/20 6:40,6
1/14/20 6:50,6.01
1/14/20 7:00,6.13
1/14/20 7:10,6.18
1/14/20 7:20,6.07
1/14/20 7:30,6.07
1/14/20 7:40,5.92
1/14/20 7:50,5.81
1/14/20 8:00,5.74
1/14/20 8:10,5.65
1/14/20 8:20,5.6
1/14/20 8:30,5.49
1/14/20 8:40,5.42
1/14/20 8:50,5.32
1/14/20 9:00,5.3
1/14/20 9:10,5.34
1/14/20 9:20,5.43
1/14/20 9:30,5.64
1/14/20 9:40,5.87
1/14/20 9:50,6.19
1/14/20 10:00,6.42
1/14/20 10:10,6.58
1/14/20 10:20,6.78
1/14/20 10:30,7.08
1/14/20 10:40,7.16
1/14/20 10:50,7.32
1/14/20 11:00,7.24
1/14/20 11:10,7.08
1/14/20 11:20,7.01
1/14/20 11:30,7.04
1/14/20 11:40,7.18
1/14/20 11:50,7.38
1/14/20 12:00,7.63
1/14/20 12:10,7.99
1/14/20 12:20,8.69
1/14/20 12:30,9.84
1/14/20 12:40,10.34
1/14/20 12:50,10.49
1/14/20 13:00,10.71
1/14/20 13:10,10.81
1/14/20 13:20,10.69
1/14/20 13:30,10.49
1/14/20 13:40,10.58
1/14/20 13:50,10.72
1/14/20 14:00,10.74
1/14/20 14:10,10.47
1/14/20 14:20,10.15
1/14/20 14:30,10.01
1/14/20 14:40,9.95
1/14/20 14:50,9.93
1/14/20 15:00,9.76
1/14/20 15:10,9.49
1/14/20 15:20,9.13
1/14/20 15:30,8.75
1/14/20 15:40,8.58
1/14/20 15:50,8.54
1/14/20 16:00,8.54
1/14/20 16:10,8.5
1/14/20 16:20,8.47
1/14/20 16:30,8.47
1/14/20 16:40,8.53
1/14/20 16:50,8.74
1/14/20 17:00,8.78
1/14/20 17:10,8.83
1/14/20 17:20,8.86
1/14/20 17:30,8.87
1/14/20 17:40,8.83
1/14/20 17:50,8.81
1/14/20 18:00,8.85
1/14/20 18:10,8.92
1/14/20 18:20,8.9
1/14/20 18:30,8.87
1/14/20 18:40,8.94
1/14/20 18:50,8.94
1/14/20 19:00,8.96
